"Step","20-agents - total_rewards","20-agents - total_rewards__MIN","20-agents - total_rewards__MAX","15-agents - total_rewards","15-agents - total_rewards__MIN","15-agents - total_rewards__MAX","10-agents - total_rewards","10-agents - total_rewards__MIN","10-agents - total_rewards__MAX","5-agents - total_rewards","5-agents - total_rewards__MIN","5-agents - total_rewards__MAX","1-agent - total_rewards","1-agent - total_rewards__MIN","1-agent - total_rewards__MAX"
"156","3.1611999999999996","3.1611999999999996","3.1611999999999996","3.3844000000000003","3.3844000000000003","3.3844000000000003","3.5104","3.5104","3.5104","0.6544","0.6544","0.6544","0","0","0"
"157","2.6195999999999997","2.6195999999999997","2.6195999999999997","4.1396","4.1396","4.1396","1.5859999999999999","1.5859999999999999","1.5859999999999999","0.6508","0.6508","0.6508","0","0","0"
"158","4.832799999999999","4.832799999999999","4.832799999999999","2.6211999999999995","2.6211999999999995","2.6211999999999995","0.37360000000000004","0.37360000000000004","0.37360000000000004","0.9748","0.9748","0.9748","0","0","0"
"159","6.274","6.274","6.274","5.7688","5.7688","5.7688","3.9668","3.9668","3.9668","1.5484","1.5484","1.5484","0","0","0"
"160","5.101999999999999","5.101999999999999","5.101999999999999","3.1856","3.1856","3.1856","1.6543999999999999","1.6543999999999999","1.6543999999999999","2.4384","2.4384","2.4384","0","0","0"
"161","4.544000000000001","4.544000000000001","4.544000000000001","3.9768","3.9768","3.9768","1.838","1.838","1.838","1.8624","1.8624","1.8624","0","0","0"
"162","3.7112","3.7112","3.7112","3.1496","3.1496","3.1496","2.7399999999999998","2.7399999999999998","2.7399999999999998","0.8731999999999999","0.8731999999999999","0.8731999999999999","0","0","0"
"163","3.6464","3.6464","3.6464","6.0928","6.0928","6.0928","1.5068000000000001","1.5068000000000001","1.5068000000000001","0.694","0.694","0.694","0","0","0"
"164","1.3323999999999998","1.3323999999999998","1.3323999999999998","1.8831999999999995","1.8831999999999995","1.8831999999999995","0","0","0","2.6355999999999997","2.6355999999999997","2.6355999999999997","0","0","0"
"165","6.131600000000001","6.131600000000001","6.131600000000001","2.578","2.578","2.578","2.6508","2.6508","2.6508","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0"
"166","4.6068","4.6068","4.6068","1.1684","1.1684","1.1684","1.3556","1.3556","1.3556","1.5896","1.5896","1.5896","0","0","0"
"167","1.6139999999999999","1.6139999999999999","1.6139999999999999","1.1827999999999999","1.1827999999999999","1.1827999999999999","2.9992","2.9992","2.9992","0.9892","0.9892","0.9892","0","0","0"
"168","4.948","4.948","4.948","2.9012","2.9012","2.9012","2.7912","2.7912","2.7912","0","0","0","0","0","0"
"169","1.6867999999999999","1.6867999999999999","1.6867999999999999","3.8084","3.8084","3.8084","2.1756","2.1756","2.1756","0","0","0","0","0","0"
"170","3.7896","3.7896","3.7896","3.6312","3.6312","3.6312","2.5427999999999997","2.5427999999999997","2.5427999999999997","1.5888","1.5888","1.5888","0","0","0"
"171","3.2927999999999997","3.2927999999999997","3.2927999999999997","5.005599999999999","5.005599999999999","5.005599999999999","1.8192","1.8192","1.8192","0.11439999999999995","0.11439999999999995","0.11439999999999995","0","0","0"
"172","8.056","8.056","8.056","1.4456","1.4456","1.4456","0.884","0.884","0.884","2.3124000000000002","2.3124000000000002","2.3124000000000002","0","0","0"
"173","6.166799999999999","6.166799999999999","6.166799999999999","5.1423999999999985","5.1423999999999985","5.1423999999999985","2.8767999999999994","2.8767999999999994","2.8767999999999994","1.5788","1.5788","1.5788","0","0","0"
"174","4.365600000000001","4.365600000000001","4.365600000000001","0","0","0","1.3052000000000001","1.3052000000000001","1.3052000000000001","0.45200000000000007","0.45200000000000007","0.45200000000000007","0","0","0"
"175","3.8128","3.8128","3.8128","2.9272","2.9272","2.9272","0.8812","0.8812","0.8812","0.866","0.866","0.866","0","0","0"
"176","5.502400000000001","5.502400000000001","5.502400000000001","3.6815999999999995","3.6815999999999995","3.6815999999999995","2.6112","2.6112","2.6112","1.3556","1.3556","1.3556","0","0","0"
"177","3.1756","3.1756","3.1756","2.6492","2.6492","2.6492","2.2612","2.2612","2.2612","1.892","1.892","1.892","0","0","0"
"178","6.961599999999998","6.961599999999998","6.961599999999998","1.2144","1.2144","1.2144","2.5888","2.5888","2.5888","0","0","0","0","0","0"
"179","4.667999999999999","4.667999999999999","4.667999999999999","2.6464","2.6464","2.6464","1.1612","1.1612","1.1612","0.874","0.874","0.874","0","0","0"
"180","4.999600000000001","4.999600000000001","4.999600000000001","0.5211999999999999","0.5211999999999999","0.5211999999999999","0.19719999999999993","0.19719999999999993","0.19719999999999993","0.35919999999999996","0.35919999999999996","0.35919999999999996","0","0","0"
"181","5.196400000000001","5.196400000000001","5.196400000000001","3.182","3.182","3.182","3.4348","3.4348","3.4348","0.8119999999999999","0.8119999999999999","0.8119999999999999","0.8704000000000001","0.8704000000000001","0.8704000000000001"
"182","1.3188","1.3188","1.3188","3.5896000000000003","3.5896000000000003","3.5896000000000003","2.038","2.038","2.038","0.9316","0.9316","0.9316","0","0","0"
"183","1.4844","1.4844","1.4844","2.3735999999999997","2.3735999999999997","2.3735999999999997","2.2079999999999997","2.2079999999999997","2.2079999999999997","0","0","0","0","0","0"
"184","2.642","2.642","2.642","3.8588","3.8588","3.8588","2.6168","2.6168","2.6168","1.4844","1.4844","1.4844","0","0","0"
"185","4.9084","4.9084","4.9084","2.886","2.886","2.886","0","0","0","0.29079999999999995","0.29079999999999995","0.29079999999999995","0","0","0"
"186","4.2432","4.2432","4.2432","2.434","2.434","2.434","4.2152","4.2152","4.2152","1.794","1.794","1.794","0","0","0"
"187","5.7096","5.7096","5.7096","5.9776","5.9776","5.9776","0.9208000000000001","0.9208000000000001","0.9208000000000001","0.5464","0.5464","0.5464","0","0","0"
"188","3.3007999999999997","3.3007999999999997","3.3007999999999997","2.6896","2.6896","2.6896","3.1684","3.1684","3.1684","1.3159999999999998","1.3159999999999998","1.3159999999999998","0","0","0"
"189","4.4368","4.4368","4.4368","3.7356","3.7356","3.7356","2.1236","2.1236","2.1236","0.6832","0.6832","0.6832","0","0","0"
"190","3.8616","3.8616","3.8616","2.2836","2.2836","2.2836","1.7075999999999998","1.7075999999999998","1.7075999999999998","0","0","0","0","0","0"
"191","3.1532000000000004","3.1532000000000004","3.1532000000000004","3.2359999999999998","3.2359999999999998","3.2359999999999998","2.388","2.388","2.388","0.73","0.73","0.73","0","0","0"
"192","4.4403999999999995","4.4403999999999995","4.4403999999999995","1.948","1.948","1.948","1.4384000000000001","1.4384000000000001","1.4384000000000001","3.3952","3.3952","3.3952","0","0","0"
"193","1.956","1.956","1.956","2.2432","2.2432","2.2432","1.6472","1.6472","1.6472","0.33399999999999996","0.33399999999999996","0.33399999999999996","0","0","0"
"194","2.2792","2.2792","2.2792","5.038","5.038","5.038","1.5499999999999998","1.5499999999999998","1.5499999999999998","1.694","1.694","1.694","0","0","0"
"195","2.2287999999999997","2.2287999999999997","2.2287999999999997","4.596","4.596","4.596","3.0316","3.0316","3.0316","2.7443999999999997","2.7443999999999997","2.7443999999999997","0","0","0"
"196","4.6608","4.6608","4.6608","3.5816","3.5816","3.5816","2.732","2.732","2.732","1.2224","1.2224","1.2224","0","0","0"
"197","4.7824","4.7824","4.7824","0","0","0","1.0964","1.0964","1.0964","0","0","0","0","0","0"
"198","4.5672","4.5672","4.5672","2.1243999999999996","2.1243999999999996","2.1243999999999996","0.9388","0.9388","0.9388","1.8596","1.8596","1.8596","0","0","0"
"199","2.6795999999999998","2.6795999999999998","2.6795999999999998","4.7168","4.7168","4.7168","1.1792","1.1792","1.1792","1.8632","1.8632","1.8632","0","0","0"
"200","4.0408","4.0408","4.0408","1.9064","1.9064","1.9064","1.6976","1.6976","1.6976","0.5356","0.5356","0.5356","0","0","0"
"201","3.7003999999999997","3.7003999999999997","3.7003999999999997","4.1964","4.1964","4.1964","1.7624","1.7624","1.7624","1.2504","1.2504","1.2504","0","0","0"
"202","4.639200000000001","4.639200000000001","4.639200000000001","0.9316","0.9316","0.9316","2.0532","2.0532","2.0532","0","0","0","0","0","0"
"203","4.0704","4.0704","4.0704","5.1036","5.1036","5.1036","1.8416000000000001","1.8416000000000001","1.8416000000000001","0.696","0.696","0.696","0","0","0"
"204","2.9164000000000003","2.9164000000000003","2.9164000000000003","4.4376","4.4376","4.4376","0.3952","0.3952","0.3952","0.856","0.856","0.856","0","0","0"
"205","2.4916","2.4916","2.4916","2.992","2.992","2.992","3.1144","3.1144","3.1144","1.8847999999999998","1.8847999999999998","1.8847999999999998","0","0","0"
"206","1.8003999999999998","1.8003999999999998","1.8003999999999998","2.2216","2.2216","2.2216","2.6148","2.6148","2.6148","2.1792","2.1792","2.1792","0","0","0"
"207","3.362","3.362","3.362","3.0271999999999997","3.0271999999999997","3.0271999999999997","2.1828000000000003","2.1828000000000003","2.1828000000000003","2.48","2.48","2.48","0","0","0"
"208","4.6484000000000005","4.6484000000000005","4.6484000000000005","2.1288","2.1288","2.1288","1.8012000000000001","1.8012000000000001","1.8012000000000001","0","0","0","0","0","0"
"209","3.0884","3.0884","3.0884","4.4548","4.4548","4.4548","3.5068","3.5068","3.5068","1.7084","1.7084","1.7084","0","0","0"
"210","5.259600000000001","5.259600000000001","5.259600000000001","2.6752000000000002","2.6752000000000002","2.6752000000000002","1.8228","1.8228","1.8228","1.3592","1.3592","1.3592","0.36640000000000006","0.36640000000000006","0.36640000000000006"
"211","6.102","6.102","6.102","2.8076","2.8076","2.8076","0.9596","0.9596","0.9596","0.4276","0.4276","0.4276","0","0","0"
"212","8.457600000000001","8.457600000000001","8.457600000000001","2.9183999999999997","2.9183999999999997","2.9183999999999997","0.7083999999999999","0.7083999999999999","0.7083999999999999","0.9632000000000001","0.9632000000000001","0.9632000000000001","0","0","0"
"213","3.8283999999999994","3.8283999999999994","3.8283999999999994","0.9876","0.9876","0.9876","0.7408","0.7408","0.7408","0","0","0","0","0","0"
"214","3.6319999999999997","3.6319999999999997","3.6319999999999997","3.8695999999999997","3.8695999999999997","3.8695999999999997","1.928","1.928","1.928","0","0","0","0","0","0"
"215","3.524","3.524","3.524","3.1747999999999994","3.1747999999999994","3.1747999999999994","1.2684000000000002","1.2684000000000002","1.2684000000000002","0.7336","0.7336","0.7336","0","0","0"
"216","2.8616","2.8616","2.8616","3.9255999999999993","3.9255999999999993","3.9255999999999993","2.262","2.262","2.262","1.8164","1.8164","1.8164","0","0","0"
"217","5.192799999999999","5.192799999999999","5.192799999999999","5.8796","5.8796","5.8796","0.9532","0.9532","0.9532","0","0","0","0","0","0"
"218","1.0812","1.0812","1.0812","4.225199999999999","4.225199999999999","4.225199999999999","0","0","0","0.8488","0.8488","0.8488","0.30879999999999996","0.30879999999999996","0.30879999999999996"
"219","5.8472","5.8472","5.8472","1.3988","1.3988","1.3988","3.0343999999999998","3.0343999999999998","3.0343999999999998","0.9604","0.9604","0.9604","0","0","0"
"220","9.624","9.624","9.624","3.8408","3.8408","3.8408","2.262","2.262","2.262","0.7444","0.7444","0.7444","0","0","0"
"221","2.5023999999999997","2.5023999999999997","2.5023999999999997","3.4304000000000006","3.4304000000000006","3.4304000000000006","2.3087999999999997","2.3087999999999997","2.3087999999999997","1.424","1.424","1.424","0","0","0"
"222","1.5996000000000001","1.5996000000000001","1.5996000000000001","1.3792","1.3792","1.3792","1.6112","1.6112","1.6112","0","0","0","0","0","0"
"223","3.6715999999999998","3.6715999999999998","3.6715999999999998","1.8632","1.8632","1.8632","0","0","0","1.1756","1.1756","1.1756","0","0","0"
"224","3.6196","3.6196","3.6196","0","0","0","3.6688","3.6688","3.6688","0","0","0","0","0","0"
"225","4.459199999999999","4.459199999999999","4.459199999999999","3.4528","3.4528","3.4528","1.9064","1.9064","1.9064","0.5788","0.5788","0.5788","0","0","0"
"226","4.993999999999999","4.993999999999999","4.993999999999999","1.7004000000000001","1.7004000000000001","1.7004000000000001","1.5276","1.5276","1.5276","0.2871999999999999","0.2871999999999999","0.2871999999999999","0","0","0"
"227","5.5440000000000005","5.5440000000000005","5.5440000000000005","1.5924","1.5924","1.5924","0.9279999999999999","0.9279999999999999","0.9279999999999999","0.7804","0.7804","0.7804","0","0","0"
"228","4.0047999999999995","4.0047999999999995","4.0047999999999995","4.1504","4.1504","4.1504","2.1035999999999997","2.1035999999999997","2.1035999999999997","0.49959999999999993","0.49959999999999993","0.49959999999999993","0","0","0"
"229","5.0840000000000005","5.0840000000000005","5.0840000000000005","0.7796","0.7796","0.7796","1.8524","1.8524","1.8524","0","0","0","0","0","0"
"230","4.904","4.904","4.904","3.3764000000000003","3.3764000000000003","3.3764000000000003","1.1432","1.1432","1.1432","0.7767999999999999","0.7767999999999999","0.7767999999999999","0","0","0"
"231","1.7256","1.7256","1.7256","3.8076","3.8076","3.8076","2.838","2.838","2.838","0","0","0","0","0","0"
"232","7.0976","7.0976","7.0976","3.2656","3.2656","3.2656","0.8775999999999999","0.8775999999999999","0.8775999999999999","1.6867999999999999","1.6867999999999999","1.6867999999999999","0","0","0"
"233","4.7024","4.7024","4.7024","4.900399999999999","4.900399999999999","4.900399999999999","1.9496","1.9496","1.9496","1.4744","1.4744","1.4744","0","0","0"
"234","4.5736","4.5736","4.5736","4.6204","4.6204","4.6204","3.7687999999999997","3.7687999999999997","3.7687999999999997","1.5716","1.5716","1.5716","0","0","0"
"235","5.3100000000000005","5.3100000000000005","5.3100000000000005","1.6103999999999998","1.6103999999999998","1.6103999999999998","1.8344","1.8344","1.8344","0.892","0.892","0.892","0","0","0"
"236","3.1928","3.1928","3.1928","3.4288","3.4288","3.4288","3.8191999999999995","3.8191999999999995","3.8191999999999995","0.964","0.964","0.964","0","0","0"
"237","1.732","1.732","1.732","3.0416","3.0416","3.0416","2.0928","2.0928","2.0928","0.9604","0.9604","0.9604","0","0","0"
"238","3.7256","3.7256","3.7256","3.4871999999999996","3.4871999999999996","3.4871999999999996","4.1892","4.1892","4.1892","1.7004","1.7004","1.7004","0","0","0"
"239","5.578","5.578","5.578","2.1324","2.1324","2.1324","3.0064","3.0064","3.0064","0","0","0","0","0","0"
"240","4.6752","4.6752","4.6752","4.3476","4.3476","4.3476","0.9279999999999999","0.9279999999999999","0.9279999999999999","0","0","0","0","0","0"
"241","2.8407999999999998","2.8407999999999998","2.8407999999999998","3.272","3.272","3.272","0.7948","0.7948","0.7948","1.9208","1.9208","1.9208","0","0","0"
"242","3.56","3.56","3.56","3.2899999999999996","3.2899999999999996","3.2899999999999996","0","0","0","0.5464","0.5464","0.5464","0","0","0"
"243","6.210800000000001","6.210800000000001","6.210800000000001","0.44199999999999995","0.44199999999999995","0.44199999999999995","3.2332","3.2332","3.2332","2.4024","2.4024","2.4024","0","0","0"
"244","4.3944","4.3944","4.3944","1.686","1.686","1.686","0.7624","0.7624","0.7624","2.1468000000000003","2.1468000000000003","2.1468000000000003","0","0","0"
"245","5.4568","5.4568","5.4568","5.4368","5.4368","5.4368","0.2871999999999999","0.2871999999999999","0.2871999999999999","1.73","1.73","1.73","0","0","0"
"246","7.215199999999999","7.215199999999999","7.215199999999999","2.9911999999999996","2.9911999999999996","2.9911999999999996","0.982","0.982","0.982","0.18999999999999995","0.18999999999999995","0.18999999999999995","0","0","0"
"247","5.5736","5.5736","5.5736","3.3663999999999996","3.3663999999999996","3.3663999999999996","1.8776000000000002","1.8776000000000002","1.8776000000000002","0","0","0","0","0","0"
"248","3.0919999999999996","3.0919999999999996","3.0919999999999996","3.6068","3.6068","3.6068","3.812","3.812","3.812","1.1036000000000001","1.1036000000000001","1.1036000000000001","0","0","0"
"249","5.3424","5.3424","5.3424","3.6428000000000003","3.6428000000000003","3.6428000000000003","2.4672","2.4672","2.4672","0.3448","0.3448","0.3448","0","0","0"
"250","3.8571999999999997","3.8571999999999997","3.8571999999999997","4.6752","4.6752","4.6752","0.9595999999999999","0.9595999999999999","0.9595999999999999","1.5859999999999999","1.5859999999999999","1.5859999999999999","0","0","0"
"251","3.8328","3.8328","3.8328","3.516","3.516","3.516","3.2691999999999997","3.2691999999999997","3.2691999999999997","1.6004","1.6004","1.6004","0","0","0"
"252","4.574400000000001","4.574400000000001","4.574400000000001","5.513199999999999","5.513199999999999","5.513199999999999","2.6976","2.6976","2.6976","1.8704","1.8704","1.8704","0","0","0"
"253","4.48","4.48","4.48","2.8012","2.8012","2.8012","2.3376","2.3376","2.3376","0.964","0.964","0.964","0","0","0"
"254","2.8048","2.8048","2.8048","5.491599999999999","5.491599999999999","5.491599999999999","1.2728","1.2728","1.2728","0.964","0.964","0.964","0","0","0"
"255","3.8804","3.8804","3.8804","4.2676","4.2676","4.2676","1.7515999999999998","1.7515999999999998","1.7515999999999998","0.8407999999999999","0.8407999999999999","0.8407999999999999","0","0","0"
"256","9.001199999999999","9.001199999999999","9.001199999999999","2.7732","2.7732","2.7732","1.2835999999999999","1.2835999999999999","1.2835999999999999","0.6004","0.6004","0.6004","0","0","0"
"257","2.436","2.436","2.436","5.047999999999998","5.047999999999998","5.047999999999998","1.2864","1.2864","1.2864","0.5824","0.5824","0.5824","0.892","0.892","0.892"
"258","3.1460000000000004","3.1460000000000004","3.1460000000000004","3.1271999999999998","3.1271999999999998","3.1271999999999998","0.9352","0.9352","0.9352","0.8128","0.8128","0.8128","0","0","0"
"259","3.2648","3.2648","3.2648","3.3415999999999997","3.3415999999999997","3.3415999999999997","2.0928","2.0928","2.0928","0.514","0.514","0.514","0","0","0"
"260","2.92","2.92","2.92","2.8228","2.8228","2.8228","0.8164","0.8164","0.8164","0","0","0","0","0","0"
"261","4.8084","4.8084","4.8084","3.6348","3.6348","3.6348","0.6724","0.6724","0.6724","0","0","0","0","0","0"
"262","9.559999999999999","9.559999999999999","9.559999999999999","4.0704","4.0704","4.0704","4.5636","4.5636","4.5636","0","0","0","0","0","0"
"263","3.5096","3.5096","3.5096","0.884","0.884","0.884","1.2108000000000003","1.2108000000000003","1.2108000000000003","0","0","0","0","0","0"
"264","5.2352","5.2352","5.2352","3.9299999999999997","3.9299999999999997","3.9299999999999997","3.8804","3.8804","3.8804","0.604","0.604","0.604","0","0","0"
